Response Model,Method,Average Time,Time Std,ADT (min),SDDT (min),TDT (min),APDT (%),SR (%)
Bounded,Naive,12.560523789283094,4.852638588287271,0.016797660884269514,0.28178514960855217,50.39298265280854,0.36278214266618897,0.4333333333333333
Perfect,Naive,13.04330690708277,4.765681879890539,0.4995807786839443,0.4832145094115045,1498.7423360518328,5.090341363574837,96.39999999999999
Bounded,Random,12.561695866182937,4.841717689800514,0.01796973778411048,0.20059296367690693,53.90921335233144,0.47572434053639406,0.8666666666666666
Perfect,Random,13.072467195526245,4.721626520255458,0.5287410671274194,0.5407428452878601,1586.2232013822584,5.805040305948538,97.06666666666666
Bounded,WGAN-BR,12.733626413700884,4.640630031547627,0.18990028530205852,0.5943901909512773,569.7008559061755,3.635445960323345,14.833333333333334
Perfect,WGAN-BR,13.126369729116869,4.645613399161675,0.5826436007180436,0.6178981460413819,1747.9308021541306,7.070322416252227,100.0
